[23Apr2025 14:41:22.894] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmlserver, --fml.forgeVersion, 36.2.42, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, nogui]
[23Apr2025 14:41:22.897] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 11.0.26 by Ubuntu
[23Apr2025 14:41:23.148] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[23Apr2025 14:41:23.221] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/workspaces/serio/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar Service=ModLauncher Env=SERVER
[23Apr2025 14:41:23.260] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Configuration file /workspaces/serio/servidor_minecraft/config/fml.toml is not correct. Correcting
[23Apr2025 14:41:23.265] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [defaultConfigPath] was corrected from null to defaultconfigs
[23Apr2025 14:41:23.268] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: com.electronwill.nightconfig.core.io.ParsingException: Invalid TOML data: entry "[maxThreads]" defined twice in its table.
[23Apr2025 14:41:23.268] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [maxThreads] was corrected from null to -1
[23Apr2025 14:41:23.269] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TableParser.checkDuplicateKey(TableParser.java:88)
[23Apr2025 14:41:23.269] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TableParser.parseNormal(TableParser.java:59)
[23Apr2025 14:41:23.270] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TomlParser.parse(TomlParser.java:44)
[23Apr2025 14:41:23.270] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TomlParser.parse(TomlParser.java:37)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:113)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:219)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:202)
[23Apr2025 14:41:23.272] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.file.WriteSyncFileConfig.load(WriteSyncFileConfig.java:73)
[23Apr2025 14:41:23.272] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread.run(FileWatcher.java:181)
[23Apr2025 14:41:23.740] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.830] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.837] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.842] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.848] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:24.999] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmlserver' with arguments [--gameDir, ., nogui]
[23Apr2025 14:41:31.242] [modloading-worker-2/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.12...
[23Apr2025 14:41:31.390] [modloading-worker-3/INFO] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Starting...
[23Apr2025 14:41:31.390] [modloading-worker-3/WARN] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Not supported on dedicated server!
[23Apr2025 14:41:31.424] [modloading-worker-2/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 36.2.42, for MC 1.16.5 with MCP 20210115.111550
[23Apr2025 14:41:31.440] [modloading-worker-2/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v36.2.42 Initialized
[23Apr2025 14:41:31.563] [modloading-worker-3/INFO] [expandability/]: ExpandAbility here, who dis?
[23Apr2025 14:41:54.013] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key sentry_bullet_damage was corrected from null to its default, 2. 
[23Apr2025 14:41:54.016] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key reinforced_suffocation_damage was corrected from null to its default, 5. 
[23Apr2025 14:41:54.018] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key allow_camera_night_vision was corrected from null to its default, true. 
[23Apr2025 14:41:54.020] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key passcode_check_cooldown was corrected from null to its default, 250. 
[23Apr2025 14:41:54.024] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key passcode_spam_log_warning_enabled was corrected from null to its default, true. 
[23Apr2025 14:41:54.028] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key passcode_spam_log_warning was corrected from null to its default, Player "%1$s" tried to enter a passcode into "%2$s" at position [%3$s] too quickly!. 
[23Apr2025 14:41:54.029] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key in_world_un_reinforcing was corrected from null to its default, true. 
[23Apr2025 14:41:54.030] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key sentry_attackable_entities_allowlist was corrected from null to its default, []. 
[23Apr2025 14:41:54.033] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key sentry_attackable_entities_denylist was corrected from null to its default, []. 
[23Apr2025 14:41:54.049] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file ./world/serverconfig/jei-server.toml is not correct. Correcting
[23Apr2025 14:41:54.049] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cheat mode was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.049] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cheat mode.enableCheatModeForOp was corrected from null to its default, true. 
[23Apr2025 14:41:54.049] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cheat mode.enableCheatModeForCreative was corrected from null to its default, true. 
[23Apr2025 14:41:54.049] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cheat mode.enableCheatModeForGive was corrected from null to its default, false. 
[23Apr2025 14:41:54.057] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file ./world/serverconfig/artifacts-server.toml is not correct. Correcting
[23Apr2025 14:41:54.057] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.058] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.cosmetics was corrected from null to its default, []. 
[23Apr2025 14:41:54.058] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.antidote_vessel was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.058] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.antidote_vessel.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.058] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.antidote_vessel.negative_effects was corrected from null to its default, [minecraft:slowness, minecraft:mining_fatigue, minecraft:nausea, minecraft:blindness, minecraft:hunger, minecraft:weakness, minecraft:poison, minecraft:wither, minecraft:levitation]. 
[23Apr2025 14:41:54.058] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.antidote_vessel.max_effect_duration was corrected from null to its default, 120. 
[23Apr2025 14:41:54.059] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.aqua_dashers was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.059] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.aqua_dashers.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.060] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.bunny_hoppers was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.060] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.bunny_hoppers.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.060] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.bunny_hoppers.should_cancel_fall_damage was corrected from null to its default, true. 
[23Apr2025 14:41:54.060] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.bunny_hoppers.jump_boost_level was corrected from null to its default, 2. 
[23Apr2025 14:41:54.061] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.charm_of_sinking was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.061] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.charm_of_sinking.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.061] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.cloud_in_a_bottle was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.061] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.cloud_in_a_bottle.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.061] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.cloud_in_a_bottle.sprint_jump_height_multiplier was corrected from null to its default, 1.5. 
[23Apr2025 14:41:54.062] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.cloud_in_a_bottle.sprint_jump_distance_multiplier was corrected from null to its default, 0.5. 
[23Apr2025 14:41:54.063] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.cross_necklace was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.063] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.cross_necklace.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.063] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.cross_necklace.invincibility_bonus was corrected from null to its default, 20. 
[23Apr2025 14:41:54.063] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.crystal_heart was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.064] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.crystal_heart.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.064] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.crystal_heart.health_bonus was corrected from null to its default, 10. 
[23Apr2025 14:41:54.064] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.digging_claws was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.064] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.digging_claws.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.064] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.digging_claws.mining_speed_bonus was corrected from null to its default, 3.2. 
[23Apr2025 14:41:54.065] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.digging_claws.harvest_level was corrected from null to its default, 2. 
[23Apr2025 14:41:54.066] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.digging_claws.tool_types was corrected from null to its default, [*]. 
[23Apr2025 14:41:54.066] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.eternal_steak was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.066] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.eternal_steak.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.066] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.eternal_steak.cooldown was corrected from null to its default, 300. 
[23Apr2025 14:41:54.066] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.eternal_steak.use_duration was corrected from null to its default, 24. 
[23Apr2025 14:41:54.067] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.everlasting_beef was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.067] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.everlasting_beef.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.067] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.everlasting_beef.cooldown was corrected from null to its default, 300. 
[23Apr2025 14:41:54.067] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.everlasting_beef.use_duration was corrected from null to its default, 24. 
[23Apr2025 14:41:54.068] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.feral_claws was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.068] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.feral_claws.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.068] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.feral_claws.attack_speed_bonus was corrected from null to its default, 0.75. 
[23Apr2025 14:41:54.068] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.fire_gauntlet was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.069] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.fire_gauntlet.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.069] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.fire_gauntlet.fire_duration was corrected from null to its default, 8. 
[23Apr2025 14:41:54.069] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.flame_pendant was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.069] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.flame_pendant.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.070] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.flame_pendant.strike_chance was corrected from null to its default, 0.4. 
[23Apr2025 14:41:54.070] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.flame_pendant.fire_duration was corrected from null to its default, 10. 
[23Apr2025 14:41:54.070] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.flippers was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.070] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.flippers.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.070] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.flippers.swim_speed_bonus was corrected from null to its default, 1.0. 
[23Apr2025 14:41:54.071] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.golden_hook was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.071] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.golden_hook.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.071] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.golden_hook.tracked_entities was corrected from null to its default, 25. 
[23Apr2025 14:41:54.071] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.golden_hook.maximum_kill_ratio was corrected from null to its default, 0.5. 
[23Apr2025 14:41:54.071] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.golden_hook.max_experience_multiplier was corrected from null to its default, 5.0. 
[23Apr2025 14:41:54.071] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.golden_hook.min_experience_multiplier was corrected from null to its default, 0.0. 
[23Apr2025 14:41:54.071] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.golden_hook.max_experience was corrected from null to its default, 50. 
[23Apr2025 14:41:54.071] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.helium_flamingo was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.073] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.helium_flamingo.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.073] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.helium_flamingo.max_flight_time was corrected from null to its default, 150. 
[23Apr2025 14:41:54.073] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.helium_flamingo.recharge_time was corrected from null to its default, 300. 
[23Apr2025 14:41:54.074] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.kitty_slippers was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.074] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.kitty_slippers.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.074] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.lucky_scarf was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.074] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.lucky_scarf.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.075] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.lucky_scarf.fortune_bonus was corrected from null to its default, 1. 
[23Apr2025 14:41:54.075] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.night_vision_goggles was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.075] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.night_vision_goggles.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.075] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.novelty_drinking_hat was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.075] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.novelty_drinking_hat.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.076] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.novelty_drinking_hat.drinking_duration_multiplier was corrected from null to its default, 0.25. 
[23Apr2025 14:41:54.076] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.novelty_drinking_hat.enable_fast_eating was corrected from null to its default, false. 
[23Apr2025 14:41:54.076] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.obsidian_skull was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.076] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.obsidian_skull.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.077] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.obsidian_skull.cooldown was corrected from null to its default, 1200. 
[23Apr2025 14:41:54.077] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.obsidian_skull.fire_resistance_duration was corrected from null to its default, 600. 
[23Apr2025 14:41:54.077] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.panic_necklace was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.077] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.panic_necklace.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.078] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.panic_necklace.speed_level was corrected from null to its default, 1. 
[23Apr2025 14:41:54.078] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.panic_necklace.speed_duration was corrected from null to its default, 160. 
[23Apr2025 14:41:54.078] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.plastic_drinking_hat was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.078] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.plastic_drinking_hat.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.078] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.plastic_drinking_hat.drinking_duration_multiplier was corrected from null to its default, 0.25. 
[23Apr2025 14:41:54.079] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.plastic_drinking_hat.enable_fast_eating was corrected from null to its default, false. 
[23Apr2025 14:41:54.079] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.pocket_piston was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.079] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.pocket_piston.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.080] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.pocket_piston.knockback_bonus was corrected from null to its default, 1.5. 
[23Apr2025 14:41:54.080] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.power_glove was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.081] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.power_glove.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.083] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.power_glove.attack_damage_bonus was corrected from null to its default, 4. 
[23Apr2025 14:41:54.083] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.running_shoes was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.083] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.running_shoes.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.083] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.running_shoes.speed_multiplier was corrected from null to its default, 0.4. 
[23Apr2025 14:41:54.083] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.scarf_of_invisibility was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.084] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.scarf_of_invisibility.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.084] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.shock_pendant was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.084] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.shock_pendant.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.084] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.shock_pendant.strike_chance was corrected from null to its default, 0.25. 
[23Apr2025 14:41:54.085] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.snorkel was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.085] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.snorkel.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.085] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.steadfast_spikes was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.086] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.steadfast_spikes.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.086] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.superstitious_hat was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:54.087] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.superstitious_hat.durability was corrected from null to its default, 0. 
[23Apr2025 14:41:54.087] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.superstitious_hat.looting_bonus was corrected from null to its default, 1. 
[23Apr2025 14:41:54.088] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key items.thorn_pendant was corrected from null to its default, SimpleCommentedConfig:{}. 
